股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,涨跌幅,收盘价_复权,开盘价_复权,最高价_复权,最低价_复权
bj430418,苏轴股份,2022-02-24,14.18,14.52,13.88,14.1,14.3,98056.0,1387036.0,561052056.6,1136460000.0,-0.013986013986014068,14.099999999999994,14.179999999999994,14.519999999999992,13.879999999999995
bj430418,苏轴股份,2022-02-25,13.95,14.4,13.95,13.98,14.1,85541.0,1199601.0,556277145.48,1126788000.0,-0.008510638297872242,13.979999999999995,13.949999999999994,14.399999999999993,13.949999999999994
bj430418,苏轴股份,2022-02-28,14.2,14.2,13.55,13.68,13.98,148894.0,2036903.0,544339867.6800001,1102608000.0,-0.02145922746781126,13.679999999999993,14.199999999999992,14.199999999999992,13.549999999999994
bj430418,苏轴股份,2022-03-01,13.61,13.66,13.45,13.56,13.68,41800.0,565840.0,539564956.56,1092936000.0,-0.00877192982456132,13.559999999999993,13.609999999999994,13.659999999999995,13.449999999999992
bj430418,苏轴股份,2022-03-02,13.6,13.67,13.45,13.59,13.56,48960.0,662626.0,540758684.34,1095354000.0,0.0022123893805310324,13.589999999999995,13.599999999999994,13.669999999999996,13.449999999999994
bj430418,苏轴股份,2022-03-03,13.65,13.65,13.35,13.35,13.59,77047.0,1035072.0,531208862.1,1076010000.0,-0.017660044150110354,13.349999999999994,13.649999999999995,13.649999999999995,13.349999999999994
bj430418,苏轴股份,2022-03-04,13.33,13.34,13.16,13.28,13.35,73023.0,967118.0,528423497.28,1070368000.0,-0.00524344569288393,13.279999999999994,13.329999999999997,13.339999999999995,13.159999999999995
bj430418,苏轴股份,2022-03-07,13.29,13.29,12.91,13.0,13.28,157965.0,2054282.0,517282038.0,1047800000.0,-0.02108433734939752,12.999999999999995,13.289999999999992,13.289999999999992,12.909999999999995
bj430418,苏轴股份,2022-03-08,12.98,12.99,12.52,12.78,13.0,61684.0,785964.0,508528034.28,1030068000.0,-0.01692307692307693,12.779999999999996,12.979999999999995,12.989999999999997,12.519999999999996
bj430418,苏轴股份,2022-03-09,12.61,12.79,12.08,12.22,12.78,153681.0,1911123.0,486245115.72,984932000.0,-0.04381846635367748,12.219999999999997,12.609999999999998,12.789999999999994,12.079999999999997
bj430418,苏轴股份,2022-03-10,12.22,12.78,12.22,12.48,12.22,208300.0,2213696.0,496590756.48,1005888000.0,0.02127659574468077,12.479999999999997,12.219999999999997,12.779999999999996,12.219999999999997
bj430418,苏轴股份,2022-03-11,12.2,12.37,11.9,12.37,12.48,124727.0,1513760.0,492213754.62000006,997022000.0,-0.008814102564102644,12.369999999999996,12.199999999999996,12.369999999999996,11.899999999999997
bj430418,苏轴股份,2022-03-14,12.08,12.28,12.08,12.15,12.37,66408.0,806630.0,483459750.9,979290000.0,-0.017784963621665262,12.149999999999995,12.079999999999995,12.279999999999994,12.079999999999995
bj430418,苏轴股份,2022-03-15,11.97,12.29,11.55,12.15,12.15,113434.0,1351202.0,483459750.9,979290000.0,0.0,12.149999999999995,11.969999999999995,12.289999999999996,11.549999999999995
bj430418,苏轴股份,2022-03-16,11.99,12.15,11.15,11.97,12.15,178072.0,2076197.0,476297384.22,964782000.0,-0.014814814814814836,11.969999999999995,11.989999999999993,12.149999999999993,11.149999999999995
bj430418,苏轴股份,2022-03-17,11.97,13.07,11.71,12.46,11.97,250008.0,3129091.0,495794937.96,1004276000.0,0.040935672514619936,12.459999999999996,11.969999999999995,13.069999999999995,11.709999999999997
bj430418,苏轴股份,2022-03-18,12.39,12.4,12.01,12.29,12.46,113565.0,1382431.0,489030480.54,990574000.0,-0.013643659711075617,12.289999999999994,12.389999999999995,12.399999999999995,12.009999999999994
bj430418,苏轴股份,2022-03-21,12.55,12.55,12.06,12.32,12.29,52335.0,641368.0,490224208.32000005,992992000.0,0.0024410089503661414,12.319999999999993,12.549999999999994,12.549999999999994,12.059999999999993
bj430418,苏轴股份,2022-03-22,12.31,12.31,12.11,12.31,12.32,32535.0,396513.0,489826299.06,992186000.0,-0.0008116883116883189,12.309999999999993,12.309999999999993,12.309999999999993,12.109999999999992
bj430418,苏轴股份,2022-03-23,12.31,12.31,11.8,12.18,12.31,39463.0,474309.0,484653478.68,981708000.0,-0.010560519902518384,12.179999999999993,12.309999999999995,12.309999999999995,11.799999999999994
bj430418,苏轴股份,2022-03-24,11.89,12.03,11.8,11.97,12.18,54133.0,642213.0,476297384.22,964782000.0,-0.01724137931034475,11.969999999999995,11.889999999999995,12.029999999999994,11.799999999999995
bj430418,苏轴股份,2022-03-25,11.96,11.99,11.73,11.9,11.97,29298.0,346758.0,473512019.4,959140000.0,-0.005847953216374324,11.899999999999995,11.959999999999996,11.989999999999995,11.729999999999995
bj430418,苏轴股份,2022-03-28,11.91,11.91,11.62,11.85,11.9,21485.0,253878.0,471522473.1,955110000.0,-0.004201680672269004,11.849999999999994,11.909999999999995,11.909999999999995,11.619999999999994
bj430418,苏轴股份,2022-03-29,11.65,11.81,11.65,11.76,11.85,27703.0,324205.0,467941289.76,947856000.0,-0.0075949367088608,11.759999999999993,11.649999999999993,11.809999999999995,11.649999999999993
bj430418,苏轴股份,2022-03-30,11.61,11.86,11.61,11.66,11.76,66284.0,773070.0,463962197.16,939796000.0,-0.008503401360544172,11.659999999999993,11.609999999999992,11.85999999999999,11.609999999999992
bj430418,苏轴股份,2022-03-31,11.82,11.85,11.62,11.74,11.66,42077.0,491928.0,467145471.24,946244000.0,0.006861063464836947,11.739999999999991,11.819999999999991,11.849999999999989,11.61999999999999
bj430418,苏轴股份,2022-04-01,11.7,11.93,11.7,11.85,11.74,64398.0,764436.0,471522473.1,955110000.0,0.009369676320272413,11.84999999999999,11.69999999999999,11.92999999999999,11.69999999999999
bj430418,苏轴股份,2022-04-06,11.72,12.08,11.72,11.98,11.85,40831.0,488508.0,476695293.48,965588000.0,0.01097046413502123,11.979999999999992,11.719999999999992,12.079999999999991,11.719999999999992
bj430418,苏轴股份,2022-04-07,11.83,12.06,11.83,12.04,11.98,65986.0,793422.0,479082749.04,970424000.0,0.005008347245408995,12.039999999999992,11.829999999999993,12.059999999999993,11.829999999999993
bj430418,苏轴股份,2022-04-08,11.7,12.11,11.7,12.02,12.04,27530.0,327968.0,478286930.52,968812000.0,-0.0016611295681062677,12.019999999999992,11.699999999999992,12.109999999999992,11.699999999999992
bj430418,苏轴股份,2022-04-11,11.73,11.97,11.42,11.68,12.02,52498.0,611688.0,464758015.68,941408000.0,-0.028286189683860208,11.679999999999993,11.729999999999993,11.969999999999995,11.419999999999993
bj430418,苏轴股份,2022-04-12,11.6,11.87,11.51,11.8,11.68,41893.0,490283.0,469532926.8,951080000.0,0.010273972602739878,11.799999999999995,11.599999999999994,11.869999999999994,11.509999999999994
bj430418,苏轴股份,2022-04-13,11.58,11.78,11.56,11.76,11.8,7940.0,92078.0,467941289.76,947856000.0,-0.003389830508474634,11.759999999999994,11.579999999999995,11.779999999999996,11.559999999999995
bj430418,苏轴股份,2022-04-14,11.89,11.89,11.5,11.78,11.76,15166.0,177483.0,468737108.28,949468000.0,0.001700680272108901,11.779999999999996,11.889999999999997,11.889999999999997,11.499999999999996
bj430418,苏轴股份,2022-04-15,11.62,11.76,11.52,11.7,11.78,15274.0,177137.0,465553834.2,943020000.0,-0.006791171477079749,11.699999999999996,11.619999999999996,11.759999999999996,11.519999999999996
bj430418,苏轴股份,2022-04-18,11.55,11.72,11.51,11.65,11.7,30701.0,354843.0,463564287.9,938990000.0,-0.004273504273504147,11.649999999999997,11.549999999999997,11.719999999999997,11.509999999999996
bj430418,苏轴股份,2022-04-19,11.62,11.62,11.5,11.55,11.65,12925.0,149110.0,459585195.3,930930000.0,-0.008583690987124415,11.549999999999997,11.619999999999996,11.619999999999996,11.499999999999996
bj430418,苏轴股份,2022-04-20,11.6,11.68,11.51,11.59,11.55,14886.0,172429.0,461176832.34,934154000.0,0.0034632034632033903,11.589999999999996,11.599999999999998,11.679999999999998,11.509999999999996
bj430418,苏轴股份,2022-04-21,11.73,11.73,11.23,11.26,11.59,32733.0,372560.0,448045826.76,907556000.0,-0.028472821397756642,11.259999999999996,11.729999999999997,11.729999999999997,11.229999999999997
bj430418,苏轴股份,2022-04-22,11.21,11.27,11.03,11.2,11.26,20619.0,230285.0,445658371.2,902720000.0,-0.005328596802841923,11.199999999999996,11.209999999999997,11.269999999999996,11.029999999999996
bj430418,苏轴股份,2022-04-25,11.01,11.32,10.4,10.4,11.2,49160.0,530961.0,413825630.4,838240000.0,-0.07142857142857129,10.399999999999999,11.009999999999998,11.319999999999997,10.399999999999999
bj430418,苏轴股份,2022-04-26,10.37,10.76,10.01,10.01,10.4,56816.0,587759.0,398307169.26,806806000.0,-0.03750000000000009,10.01,10.37,10.76,10.01
bj430418,苏轴股份,2022-04-27,10.01,10.8,10.01,10.5,10.01,143271.0,1496072.0,417804723.0,846300000.0,0.04895104895104896,10.5,10.01,10.8,10.01
bj430418,苏轴股份,2022-04-28,10.25,10.51,10.02,10.36,10.5,49319.0,502446.0,400473321.36,835016000.0,-0.01333333333333342,10.36,10.25,10.51,10.02
bj430418,苏轴股份,2022-04-29,10.57,10.6,10.09,10.43,10.36,69399.0,717892.0,403179222.18,840658000.0,0.006756756756756799,10.43,10.57,10.6,10.09
bj430418,苏轴股份,2022-05-05,10.42,10.76,10.33,10.74,10.43,84267.0,890617.0,415162497.24,865644000.0,0.029721955896452545,10.74,10.42,10.76,10.33
bj430418,苏轴股份,2022-05-06,10.72,10.96,10.41,10.91,10.74,48273.0,518654.0,421733970.66,879346000.0,0.01582867783985109,10.91,10.72,10.96,10.41
bj430418,苏轴股份,2022-05-09,10.49,10.89,10.49,10.78,10.91,24026.0,256654.0,416708726.28,868868000.0,-0.01191567369385893,10.78,10.49,10.89,10.49
bj430418,苏轴股份,2022-05-10,10.42,10.75,10.42,10.75,10.78,73816.0,784009.0,415549054.5,866450000.0,-0.002782931354359919,10.75,10.42,10.75,10.42
bj430418,苏轴股份,2022-05-11,10.52,10.85,10.52,10.81,10.75,45344.0,487858.0,417868398.06000006,871286000.0,0.005581395348837281,10.81,10.52,10.85,10.52
bj430418,苏轴股份,2022-05-12,10.58,10.87,10.54,10.79,10.81,6548.0,69571.0,417095283.54,869674000.0,-0.0018501387604071828,10.79,10.58,10.87,10.54
bj430418,苏轴股份,2022-05-13,10.64,11.2,10.6,11.11,10.79,106048.0,1164834.0,429465115.86,895466000.0,0.029657089898053712,11.11,10.64,11.2,10.6
bj430418,苏轴股份,2022-05-16,11.03,11.2,11.03,11.1,11.11,73168.0,813538.0,429078558.6,894660000.0,-0.0009000900090009312,11.1,11.03,11.2,11.03
bj430418,苏轴股份,2022-05-17,11.29,11.34,11.1,11.23,11.1,164327.0,1832581.0,434103802.98,905138000.0,0.011711711711711814,11.23,11.29,11.339999999999998,11.1
bj430418,苏轴股份,2022-05-18,11.29,11.32,11.18,11.28,11.23,23685.0,266058.0,436036589.28,909168000.0,0.0044523597506678225,11.28,11.29,11.320000000000002,11.18
bj430418,苏轴股份,2022-05-19,11.25,11.4,10.86,11.39,11.28,56263.0,631875.0,440288719.1400001,918034000.0,0.009751773049645474,11.390000000000002,11.250000000000002,11.400000000000002,10.860000000000001
bj430418,苏轴股份,2022-05-20,11.1,11.39,11.1,11.35,11.39,13500.0,152769.0,438742490.1,914810000.0,-0.00351185250219499,11.35,11.1,11.390000000000002,11.1
bj430418,苏轴股份,2022-05-23,11.1,11.38,11.1,11.33,11.35,6700.0,74770.0,437969375.58,913198000.0,-0.0017621145374449032,11.330000000000002,11.100000000000001,11.380000000000003,11.100000000000001
bj430418,苏轴股份,2022-05-24,11.36,11.36,11.02,11.3,11.33,19439.0,218564.0,436809703.8,910780000.0,-0.0026478375992938785,11.3,11.36,11.36,11.02
bj430418,苏轴股份,2022-05-25,11.12,11.31,11.05,11.26,11.3,19562.0,218577.0,435263474.76000017,907556000.0,-0.0035398230088495852,11.260000000000002,11.120000000000001,11.310000000000002,11.050000000000002
bj430418,苏轴股份,2022-05-26,11.24,11.36,11.21,11.23,11.26,28734.0,323852.0,434103802.98,905138000.0,-0.002664298401420906,11.23,11.24,11.36,11.21
bj430418,苏轴股份,2022-05-27,11.23,11.32,11.2,11.22,11.23,32558.0,366456.0,433717245.72,904332000.0,-0.0008904719501335867,11.22,11.230000000000002,11.319999999999999,11.2
bj430418,DR苏轴股,2022-05-30,9.29,9.29,9.09,9.15,9.1,34543.0,317891.0,424439869.65,884988000.0,0.005494505494505475,11.281648351648354,11.454263736263737,11.454263736263737,11.207670329670332
bj430418,苏轴股份,2022-05-31,9.35,9.35,9.11,9.22,9.15,17447.0,160811.0,427686950.62,891758400.0,0.007650273224043769,11.367956043956045,11.528241758241759,11.528241758241759,11.232329670329671
bj430418,苏轴股份,2022-06-01,9.22,9.26,9.22,9.22,9.22,26100.0,241338.0,427686950.62,891758400.0,0.0,11.367956043956045,11.367956043956045,11.417274725274726,11.367956043956045
bj430418,苏轴股份,2022-06-02,9.17,9.17,9.1,9.16,9.22,44094.0,402501.0,424903738.36,885955200.0,-0.006507592190889477,11.293978021978024,11.306307692307694,11.306307692307694,11.22
bj430418,苏轴股份,2022-06-06,9.19,9.28,9.1,9.25,9.16,29921.0,276036.0,429078556.75,894660000.0,0.009825327510917026,11.404945054945056,11.330967032967033,11.441934065934067,11.22
bj430418,苏轴股份,2022-06-07,9.41,9.41,9.17,9.28,9.25,33533.0,309694.0,430470162.88,897561600.0,0.00324324324324321,11.441934065934067,11.602219780219782,11.602219780219782,11.306307692307694
bj430418,苏轴股份,2022-06-08,9.13,9.38,9.13,9.27,9.28,25255.0,232306.0,430006294.17,896594400.0,-0.0010775862068965747,11.429604395604395,11.256989010989011,11.56523076923077,11.256989010989011
bj430418,苏轴股份,2022-06-09,9.31,9.32,9.06,9.27,9.27,28960.0,265301.0,430006294.17,896594400.0,0.0,11.429604395604395,11.478923076923078,11.491252747252748,11.170681318681318
