股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,涨跌幅,收盘价_复权,开盘价_复权,最高价_复权,最低价_复权
bj430047,诺思兰德,2021-12-01,14.79,16.45,14.58,16.11,14.79,4764712.0,75157216.0,2195580492.99,4144300770.33,0.08924949290060846,16.11,14.79,16.45,14.58
bj430047,诺思兰德,2021-12-02,16.0,18.0,15.99,17.86,16.11,6918425.0,120939011.0,2434082408.74,4594488625.58,0.10862818125387963,17.86,16.0,18.0,15.99
bj430047,诺思兰德,2021-12-03,17.96,18.68,17.5,18.3,17.86,4521809.0,81744439.0,2494048604.7000003,4707678714.9,0.024636058230683267,18.300000000000004,17.960000000000004,18.680000000000003,17.500000000000004
bj430047,诺思兰德,2021-12-06,19.08,19.38,16.51,16.94,18.3,6575705.0,120456905.0,2308698544.46,4357818438.82,-0.07431693989071031,16.940000000000005,19.080000000000002,19.380000000000003,16.510000000000005
bj430047,诺思兰德,2021-12-07,16.94,17.35,16.16,17.1,16.94,2692848.0,44866926.0,2330504433.9,4398978471.3,0.009445100354191327,17.100000000000005,16.940000000000005,17.350000000000005,16.160000000000004
bj430047,诺思兰德,2021-12-08,17.09,17.31,16.65,17.15,17.1,1444690.0,24493500.0,2337318774.35,4411840981.45,0.0029239766081869956,17.150000000000002,17.090000000000003,17.310000000000002,16.650000000000002
bj430047,诺思兰德,2021-12-09,17.3,19.2,16.76,18.94,17.15,4504367.0,81906020.0,2581272162.46,4872318844.820001,0.10437317784256583,18.94000000000001,17.300000000000008,19.200000000000006,16.76000000000001
bj430047,诺思兰德,2021-12-10,18.97,20.19,18.6,20.06,18.94,7959094.0,156332084.0,2733913388.54,5160439072.179999,0.05913410770855321,20.060000000000006,18.970000000000006,20.190000000000012,18.60000000000001
bj430047,诺思兰德,2021-12-13,23.0,26.07,22.1,26.07,20.06,11373778.0,282304120.0,3552997110.63,6706512792.21,0.2996011964107679,26.07000000000001,23.000000000000007,26.07000000000001,22.10000000000001
bj430047,诺思兰德,2021-12-14,26.68,30.0,24.7,25.68,26.07,13164790.0,361049996.0,3499845255.1200004,6606185213.040001,-0.014959723820483384,25.68000000000001,26.68000000000001,30.000000000000014,24.70000000000001
bj430047,诺思兰德,2021-12-15,24.88,25.52,23.43,24.4,25.68,5841935.0,142419917.0,3325398139.6,6276904953.2,-0.049844236760124616,24.40000000000001,24.88000000000001,25.52000000000001,23.43000000000001
bj430047,诺思兰德,2021-12-16,24.77,26.66,24.35,25.98,24.4,5204133.0,134213656.0,3540731297.82,6683360273.94,0.06475409836065582,25.98000000000001,24.77000000000001,26.66000000000001,24.350000000000012
bj430047,诺思兰德,2021-12-17,26.12,29.46,26.06,29.13,25.98,6776308.0,190619602.0,3970034746.17,7493698413.39,0.1212471131639723,29.130000000000013,26.120000000000015,29.46000000000002,26.060000000000013
bj430047,诺思兰德,2021-12-20,29.51,30.98,28.11,29.6,29.13,6100350.0,179301681.0,4034089546.4,7614606008.8,0.016134569172674196,29.600000000000012,29.510000000000012,30.98000000000001,28.11000000000001
bj430047,诺思兰德,2021-12-21,28.76,29.47,27.53,27.99,29.6,4583554.0,128766005.0,3814667783.91,7200433181.969998,-0.054391891891891975,27.990000000000006,28.760000000000012,29.47000000000001,27.53000000000001
bj430047,诺思兰德,2021-12-22,27.72,29.14,23.28,23.81,27.99,7545037.0,196004035.0,3244988922.29,6125127333.43,-0.14933904966059308,23.810000000000002,27.720000000000002,29.140000000000004,23.280000000000005
bj430047,诺思兰德,2021-12-23,23.88,26.0,22.92,25.49,23.81,4314510.0,107022743.0,3473950761.4100003,6557307674.47,0.07055858882822341,25.490000000000006,23.880000000000006,26.000000000000007,22.92000000000001
bj430047,诺思兰德,2021-12-24,25.7,26.15,23.3,23.43,25.49,4028472.0,98207722.0,3193199934.87,6027372256.29,-0.08081600627697128,23.430000000000007,25.700000000000006,26.15000000000001,23.300000000000008
bj430047,诺思兰德,2021-12-27,23.35,24.27,22.26,23.33,23.43,3121600.0,72834473.0,3179571253.97,6001647235.99,-0.004268032437046543,23.33000000000001,23.350000000000012,24.27000000000001,22.260000000000012
bj430047,诺思兰德,2021-12-28,23.5,25.76,22.6,25.65,23.33,3838840.0,93110276.0,3495756650.85,6598467706.95,0.09944277753964847,25.65000000000001,23.50000000000001,25.760000000000016,22.60000000000001
bj430047,诺思兰德,2021-12-29,24.9,25.78,24.77,25.21,25.65,2227162.0,56011805.0,3435790454.89,6485277617.63,-0.017153996101364477,25.210000000000008,24.900000000000006,25.78000000000001,24.770000000000007
bj430047,诺思兰德,2021-12-30,25.71,28.16,25.08,26.53,25.21,5296889.0,142919869.0,3920840790.44,6824847885.59,0.05236017453391506,26.53000000000001,25.710000000000008,28.160000000000007,25.080000000000005
bj430047,诺思兰德,2021-12-31,26.6,27.58,25.5,26.53,26.53,3804034.0,101586673.0,3920840790.44,6824847885.59,0.0,26.53000000000001,26.600000000000005,27.580000000000002,25.500000000000007
bj430047,诺思兰德,2022-01-04,26.21,27.5,25.38,25.47,26.53,2733672.0,71336751.0,3764184505.56,6552162670.41,-0.0399547681869582,25.47000000000001,26.21000000000001,27.50000000000001,25.38000000000001
bj430047,诺思兰德,2022-01-05,25.52,25.8,23.74,24.16,25.47,2870026.0,70019780.0,3570580983.68,6215164904.4800005,-0.051433058500196305,24.160000000000007,25.520000000000007,25.800000000000008,23.740000000000006
bj430047,诺思兰德,2022-01-06,24.0,24.75,23.01,24.53,24.16,1998192.0,47552617.0,3625262894.44,6310347479.589999,0.01531456953642385,24.53000000000001,24.000000000000007,24.75000000000001,23.01000000000001
bj430047,诺思兰德,2022-01-07,24.5,25.15,23.0,23.19,24.53,2281895.0,54577685.0,3427225704.12,5965632207.570001,-0.05462698736241334,23.19000000000001,24.50000000000001,25.150000000000006,23.000000000000007
bj430047,诺思兰德,2022-01-10,23.2,23.69,21.85,22.3,23.19,2537499.0,56683122.0,3295693540.4,5736679526.9,-0.0383786114704614,22.300000000000004,23.200000000000003,23.690000000000005,21.850000000000005
bj430047,诺思兰德,2022-01-11,22.64,22.66,20.48,20.5,22.3,3953482.0,84110330.0,3029673434.0,5273629161.499999,-0.08071748878923768,20.500000000000007,22.64000000000001,22.66000000000001,20.480000000000008
bj430047,诺思兰德,2022-01-12,20.72,21.29,20.31,21.04,20.5,1984376.0,41471411.0,3109479465.92,5412544271.12,0.02634146341463417,21.04000000000001,20.72000000000001,21.29000000000001,20.31000000000001
bj430047,诺思兰德,2022-01-13,20.98,21.88,20.1,20.98,21.04,2536762.0,53589309.0,3100612129.04,5397109258.94,-0.002851711026615855,20.98000000000001,20.98000000000001,21.880000000000013,20.100000000000012
bj430047,诺思兰德,2022-01-14,21.0,21.7,20.3,21.66,20.98,2048269.0,43464530.0,3201108613.68,5572039396.98,0.0324118207816968,21.66000000000001,21.00000000000001,21.70000000000001,20.30000000000001
bj430047,诺思兰德,2022-01-17,21.0,23.27,21.0,22.11,21.66,3533949.0,78893666.0,3267613640.28,5687801988.33,0.020775623268697974,22.110000000000007,21.000000000000007,23.270000000000007,21.000000000000007
bj430047,诺思兰德,2022-01-18,22.77,23.18,21.05,21.19,22.11,2524379.0,55170223.0,3131647808.12,5451131801.57,-0.04161013116236989,21.190000000000005,22.77,23.180000000000003,21.050000000000004
bj430047,诺思兰德,2022-01-19,21.28,21.85,19.7,20.0,21.19,4066112.0,82202481.0,2955778960.0,5145004060.0,-0.056158565361019375,20.000000000000004,21.280000000000005,21.850000000000005,19.700000000000003
bj430047,诺思兰德,2022-01-20,20.04,22.0,19.53,21.44,20.0,4232203.0,87575772.0,3168595045.1200004,5515444352.32,0.07200000000000006,21.44000000000001,20.040000000000006,22.00000000000001,19.53000000000001
bj430047,诺思兰德,2022-01-21,21.05,21.97,20.91,20.96,21.44,2094010.0,44925344.0,3097656350.08,5391964254.88,-0.022388059701492602,20.960000000000008,21.050000000000008,21.970000000000006,20.910000000000007
bj430047,诺思兰德,2022-01-24,20.99,21.47,20.1,21.1,20.96,1380793.0,28821602.0,3118346802.8,5427979283.3,0.006679389312977069,21.100000000000005,20.990000000000002,21.470000000000002,20.100000000000005
bj430047,诺思兰德,2022-01-25,21.07,21.33,19.1,19.15,21.1,2867064.0,57241511.0,2830158354.2000003,4926341387.45,-0.09241706161137453,19.150000000000006,21.070000000000007,21.33000000000001,19.10000000000001
bj430047,诺思兰德,2022-01-26,19.49,19.49,17.5,18.19,19.15,2134376.0,39022674.0,2688280964.1200004,4679381192.57,-0.05013054830287189,18.19000000000001,19.490000000000006,19.490000000000006,17.500000000000007
bj430047,诺思兰德,2022-01-27,18.7,19.47,18.51,18.54,18.19,1893236.0,35827833.0,2740007095.92,4769418763.62,0.01924134139637146,18.540000000000003,18.700000000000003,19.470000000000002,18.510000000000005
bj430047,诺思兰德,2022-01-28,18.81,18.91,18.42,18.48,18.54,1343023.0,25031053.0,2731139759.04,4753983751.44,-0.003236245954692518,18.480000000000004,18.810000000000002,18.910000000000004,18.420000000000005
bj430047,诺思兰德,2022-02-07,19.19,20.13,18.84,19.28,18.48,1972669.0,38577784.0,2849370917.44,4959783913.84,0.04329004329004338,19.280000000000005,19.190000000000005,20.130000000000003,18.840000000000003
bj430047,诺思兰德,2022-02-08,19.0,19.55,18.7,19.15,19.28,962293.0,18397759.0,2830158354.2000003,4926341387.45,-0.006742738589211705,19.150000000000006,19.000000000000007,19.550000000000008,18.700000000000006
bj430047,诺思兰德,2022-02-09,19.37,19.74,19.03,19.7,19.15,908492.0,17636243.0,2911442275.6000004,5067828999.099999,0.02872062663185382,19.700000000000006,19.370000000000008,19.740000000000006,19.03000000000001
bj430047,诺思兰德,2022-02-10,19.83,19.84,19.31,19.4,19.7,865550.0,16895116.0,2867105591.2,4990653938.2,-0.015228426395939132,19.400000000000006,19.830000000000005,19.840000000000007,19.310000000000006
bj430047,诺思兰德,2022-02-11,19.01,19.65,18.33,18.38,19.4,1698280.0,31926019.0,2716360864.24,4728258731.14,-0.0525773195876289,18.380000000000006,19.01000000000001,19.650000000000006,18.330000000000005
bj430047,诺思兰德,2022-02-14,18.18,18.85,17.65,18.54,18.38,955402.0,17709542.0,2740007095.92,4769418763.62,0.008705114254624613,18.540000000000006,18.180000000000007,18.85000000000001,17.650000000000006
bj430047,诺思兰德,2022-02-15,18.36,19.3,18.36,19.2,18.54,967363.0,18446759.0,2837547801.6000004,4939203897.6,0.03559870550161803,19.200000000000003,18.360000000000003,19.300000000000004,18.360000000000003
bj430047,诺思兰德,2022-02-16,19.58,19.58,19.04,19.5,19.2,756560.0,14620092.0,2881884486.0,5016378958.5,0.015625,19.500000000000004,19.580000000000002,19.580000000000002,19.040000000000003
bj430047,诺思兰德,2022-02-17,18.0,18.4,16.0,16.34,19.5,6526038.0,111747145.0,2414871410.32,4203468317.02,-0.16205128205128205,16.340000000000003,18.000000000000004,18.400000000000006,16.000000000000004
bj430047,诺思兰德,2022-02-18,16.4,16.49,15.55,16.15,16.34,2060395.0,33024486.0,2386791510.2,4154590778.45,-0.011627906976744318,16.15,16.4,16.49,15.55
bj430047,诺思兰德,2022-02-21,16.0,16.17,15.56,15.9,16.15,1954777.0,31004466.0,2349844273.2,4090278227.7,-0.015479876160990558,15.900000000000002,16.000000000000004,16.170000000000005,15.560000000000002
bj430047,诺思兰德,2022-02-22,15.96,15.96,14.9,14.94,15.9,2494515.0,37692490.0,2207966883.1200004,3843318032.82,-0.060377358490566135,14.940000000000001,15.960000000000004,15.960000000000004,14.900000000000002
bj430047,诺思兰德,2022-02-23,14.94,15.47,14.71,15.2,14.94,1563523.0,23581271.0,2246392009.6,3910203085.6,0.01740294511378848,15.200000000000003,14.940000000000003,15.470000000000006,14.710000000000004
bj430047,诺思兰德,2022-02-24,15.06,15.26,13.77,14.1,15.2,3095713.0,44673726.0,2083824166.8,3627227862.3,-0.07236842105263153,14.100000000000003,15.060000000000004,15.260000000000005,13.770000000000003
bj430047,诺思兰德,2022-02-25,14.49,14.95,14.41,14.56,14.1,1525824.0,21868689.0,2151807082.88,3745562955.68,0.03262411347517746,14.560000000000006,14.490000000000006,14.950000000000005,14.410000000000005
bj430047,诺思兰德,2022-02-28,14.52,15.19,14.51,14.82,14.56,1255608.0,18673651.0,2190232209.36,3812448008.46,0.017857142857142794,14.820000000000004,14.520000000000003,15.190000000000003,14.510000000000003
bj430047,诺思兰德,2022-03-01,14.88,14.88,14.53,14.77,14.82,857101.0,12580606.0,2182842761.96,3799585498.31,-0.003373819163292935,14.770000000000003,14.880000000000004,14.880000000000004,14.530000000000003
bj430047,诺思兰德,2022-03-02,14.65,14.97,14.6,14.88,14.77,743697.0,11018213.0,2199099546.24,3827883020.64,0.007447528774543022,14.880000000000004,14.650000000000004,14.970000000000006,14.600000000000003
bj430047,诺思兰德,2022-03-03,14.97,16.48,14.9,16.4,14.88,2984252.0,46973959.0,2423738747.2,4218903329.2,0.10215053763440851,16.400000000000002,14.970000000000004,16.480000000000004,14.900000000000004
bj430047,诺思兰德,2022-03-04,16.45,16.71,15.8,15.95,16.4,1199609.0,19356857.0,2357233720.6,4103140737.85,-0.027439024390243816,15.950000000000005,16.450000000000003,16.710000000000008,15.800000000000006
bj430047,诺思兰德,2022-03-07,15.7,16.15,14.9,15.0,15.95,1261340.0,19319399.0,2216834220.0,3858753045.000001,-0.059561128526645746,15.000000000000005,15.700000000000005,16.150000000000006,14.900000000000006
bj430047,诺思兰德,2022-03-08,15.09,15.1,14.2,14.2,15.0,1322585.0,19087750.0,2098603061.6,3652952882.6,-0.053333333333333344,14.200000000000003,15.090000000000003,15.100000000000005,14.200000000000003
bj430047,诺思兰德,2022-03-09,14.52,14.77,14.0,14.59,14.2,1059139.0,15185248.0,2156240751.32,3753280461.77,0.02746478873239444,14.590000000000003,14.520000000000003,14.770000000000003,14.000000000000004
bj430047,诺思兰德,2022-03-10,15.0,15.28,14.75,14.83,14.59,857738.0,12850272.0,2191710098.84,3815020510.49,0.01644962302947217,14.830000000000002,15.000000000000002,15.28,14.750000000000002
bj430047,诺思兰德,2022-03-11,14.92,14.93,14.55,14.79,14.83,832897.0,12233474.0,2185798540.92,3804730502.37,-0.0026972353337829658,14.790000000000001,14.920000000000003,14.930000000000001,14.550000000000002
bj430047,诺思兰德,2022-03-14,14.4,15.0,13.9,14.11,14.79,1197675.0,17207742.0,2085302056.28,3629800364.33,-0.04597701149425282,14.110000000000001,14.400000000000002,15.000000000000002,13.900000000000002
bj430047,诺思兰德,2022-03-15,14.12,14.2,12.88,12.91,14.11,1777083.0,23836313.0,1907955318.68,3321100120.73,-0.08504606661941883,12.910000000000002,14.120000000000001,14.200000000000001,12.880000000000003
bj430047,诺思兰德,2022-03-16,13.31,13.99,12.71,13.58,12.91,1732065.0,23143679.0,2006973913.84,3493457756.74,0.05189775367931837,13.580000000000002,13.310000000000002,13.990000000000004,12.710000000000003
bj430047,诺思兰德,2022-03-17,13.65,14.9,13.5,13.88,13.58,2238574.0,31912056.0,2051310598.24,3570632817.640001,0.02209131075110471,13.880000000000003,13.650000000000002,14.900000000000004,13.500000000000002
bj430047,诺思兰德,2022-03-18,13.8,14.6,13.72,14.51,13.88,1174134.0,16770581.0,2144417635.48,3732700445.53,0.04538904899135443,14.510000000000002,13.800000000000002,14.600000000000003,13.720000000000002
bj430047,诺思兰德,2022-03-21,14.58,15.6,14.58,15.09,14.51,1397322.0,21115673.0,2230135225.32,3881905563.270001,0.03997243280496221,15.090000000000003,14.580000000000004,15.600000000000001,14.580000000000004
bj430047,诺思兰德,2022-03-22,15.0,15.48,14.75,14.93,15.09,664085.0,10014755.0,2206488993.6400003,3840745530.79,-0.010603048376408242,14.930000000000003,15.000000000000002,15.480000000000004,14.750000000000004
bj430047,诺思兰德,2022-03-23,14.71,16.3,14.71,16.2,14.93,2650614.0,41510078.0,2394180957.6,4167453288.6,0.08506363027461483,16.200000000000003,14.710000000000004,16.300000000000004,14.710000000000004
bj430047,诺思兰德,2022-03-24,16.0,17.5,15.83,16.9,16.2,2663424.0,45256257.0,2497633221.2,4347528430.7,0.043209876543209846,16.900000000000002,16.000000000000004,17.500000000000004,15.830000000000004
bj430047,诺思兰德,2022-03-25,17.28,17.28,16.3,16.33,16.9,1538546.0,25700620.0,2413393520.84,4200895814.99,-0.03372781065088759,16.330000000000002,17.280000000000005,17.280000000000005,16.300000000000004
bj430047,诺思兰德,2022-03-28,16.0,16.75,15.16,15.86,16.33,1222079.0,19497255.0,2343932715.28,4079988219.58,-0.028781383955909345,15.860000000000001,16.0,16.750000000000004,15.160000000000002
bj430047,诺思兰德,2022-03-29,15.86,16.15,15.16,15.2,15.86,1168884.0,18037773.0,2246392009.6,3910203085.6,-0.04161412358133676,15.2,15.860000000000001,16.15,15.16
bj430047,诺思兰德,2022-03-30,15.42,15.95,15.17,15.23,15.2,925804.0,14269233.0,2250825678.04,3917920591.69,0.0019736842105264607,15.230000000000002,15.420000000000003,15.950000000000003,15.170000000000002
bj430047,诺思兰德,2022-03-31,15.3,15.34,14.2,14.42,15.23,1264664.0,18557291.0,2131116630.16,3709547927.26,-0.05318450426789234,14.420000000000002,15.3,15.340000000000002,14.200000000000001
bj430047,诺思兰德,2022-04-01,14.4,14.89,13.91,14.44,14.42,1014051.0,14623831.0,2134072409.12,3714692931.32,0.001386962552011095,14.440000000000001,14.400000000000002,14.890000000000002,13.910000000000002
bj430047,诺思兰德,2022-04-06,14.43,14.49,14.2,14.45,14.44,508752.0,7310100.0,2135550298.6,3717265433.35,0.0006925207756232066,14.450000000000001,14.430000000000001,14.490000000000002,14.200000000000001
bj430047,诺思兰德,2022-04-07,14.5,15.21,14.35,14.4,14.45,1412172.0,20855616.0,2128160851.2,3704402923.2,-0.0034602076124566894,14.4,14.5,15.210000000000003,14.35
bj430047,诺思兰德,2022-04-08,14.32,14.9,14.32,14.7,14.4,730114.0,10673390.0,2172497535.6,3781577984.1,0.02083333333333326,14.700000000000001,14.320000000000002,14.900000000000002,14.320000000000002
bj430047,诺思兰德,2022-04-11,14.62,14.62,13.83,13.9,14.7,933620.0,13155275.0,2054266377.2,3575777821.700001,-0.05442176870748294,13.900000000000002,14.62,14.62,13.830000000000002
bj430047,诺思兰德,2022-04-12,14.0,14.25,13.85,14.1,13.9,484814.0,6827107.0,2083824166.8,3627227862.3,0.014388489208633004,14.100000000000001,14.000000000000002,14.250000000000002,13.850000000000001
bj430047,诺思兰德,2022-04-13,14.01,14.1,13.81,13.86,14.1,491734.0,6842662.0,2048354819.28,3565487813.58,-0.017021276595744705,13.860000000000001,14.010000000000002,14.100000000000003,13.810000000000002
bj430047,诺思兰德,2022-04-14,13.95,14.14,13.21,13.35,13.86,1342971.0,18045874.0,1972982455.8,3434290210.05,-0.03679653679653683,13.350000000000001,13.95,14.14,13.210000000000003
bj430047,诺思兰德,2022-04-15,13.18,13.43,12.7,13.25,13.35,894423.0,11693706.0,1958203561.0,3408565189.75,-0.0074906367041198685,13.25,13.18,13.43,12.7
bj430047,诺思兰德,2022-04-18,13.36,13.45,13.1,13.34,13.25,291923.0,3873623.0,1971504566.32,3431717708.02,0.006792452830188589,13.339999999999998,13.359999999999998,13.449999999999998,13.099999999999998
bj430047,诺思兰德,2022-04-19,13.3,13.36,13.03,13.18,13.34,474968.0,6240848.0,1947858334.64,3390557675.54,-0.01199400299850073,13.179999999999998,13.299999999999997,13.359999999999998,13.029999999999998
bj430047,诺思兰德,2022-04-20,13.41,13.41,12.75,12.88,13.18,479738.0,6213070.0,1903521650.24,3313382614.64,-0.022761760242792084,12.879999999999999,13.409999999999998,13.409999999999998,12.749999999999998
bj430047,诺思兰德,2022-04-21,12.88,13.2,12.17,12.18,12.88,1037230.0,13064748.0,1800069386.64,3133307472.54,-0.05434782608695665,12.179999999999996,12.879999999999997,13.199999999999996,12.169999999999996
bj430047,诺思兰德,2022-04-22,12.25,12.25,11.92,12.09,12.18,622204.0,7499248.0,1786768381.32,3110154954.27,-0.00738916256157629,12.089999999999998,12.249999999999996,12.249999999999996,11.919999999999998
bj430047,诺思兰德,2022-04-25,12.13,12.32,11.22,11.37,12.09,1396574.0,16288583.0,1680360338.76,2924934808.11,-0.05955334987593053,11.37,12.129999999999999,12.320000000000002,11.22
bj430047,诺思兰德,2022-04-26,11.4,11.48,10.23,10.3,11.37,1115031.0,12056842.0,1522226164.4,2649677090.9,-0.09410729991204914,10.3,11.4,11.479999999999999,10.23
bj430047,诺思兰德,2022-04-27,10.26,10.8,9.98,10.6,10.3,1142333.0,11780639.0,1566562848.8,2726852151.8,0.029126213592232997,10.6,10.26,10.799999999999999,9.98
bj430047,诺思兰德,2022-04-28,10.66,10.66,10.05,10.12,10.6,764607.0,7980984.0,1495624153.76,2603372054.36,-0.04528301886792452,10.12,10.66,10.66,10.05
bj430047,诺思兰德,2022-04-29,10.13,10.75,10.13,10.55,10.12,682859.0,7205703.0,1559173401.4,2713989641.65,0.04249011857707519,10.55,10.13,10.75,10.13
bj430047,诺思兰德,2022-05-05,10.5,12.47,10.23,12.2,10.55,2217545.0,25961363.0,1803025165.6,3138452476.6,0.1563981042654028,12.200000000000001,10.500000000000002,12.470000000000002,10.230000000000002
bj430047,诺思兰德,2022-05-06,11.7,12.74,11.45,12.05,12.2,1341206.0,16353022.0,1780856823.4,3099864946.15,-0.012295081967212962,12.050000000000002,11.700000000000001,12.740000000000002,11.450000000000001
bj430047,诺思兰德,2022-05-09,11.71,12.46,11.71,12.12,12.05,885606.0,10824622.0,1791202049.76,3117872460.36,0.0058091286307053736,12.120000000000003,11.710000000000004,12.460000000000004,11.710000000000004
bj430047,诺思兰德,2022-05-10,12.01,12.35,12.0,12.03,12.12,808684.0,9820764.0,1777901044.44,3094719942.09,-0.007425742574257432,12.030000000000003,12.010000000000003,12.350000000000003,12.000000000000004
bj430047,诺思兰德,2022-05-11,12.3,12.95,12.07,12.33,12.03,1398844.0,17551443.0,1822237728.84,3171895002.99,0.02493765586034913,12.330000000000002,12.300000000000002,12.950000000000003,12.070000000000002
bj430047,诺思兰德,2022-05-12,12.4,12.4,11.8,11.84,12.33,826913.0,9965372.0,1749821144.32,3045842403.52,-0.03974047039740469,11.840000000000003,12.400000000000004,12.400000000000004,11.800000000000004
bj430047,诺思兰德,2022-05-13,11.79,12.39,11.79,12.23,11.84,705408.0,8580079.0,1807458834.04,3146169982.69,0.032939189189189255,12.230000000000004,11.790000000000003,12.390000000000004,11.790000000000003
bj430047,诺思兰德,2022-05-16,12.21,12.38,12.02,12.16,12.23,513219.0,6264185.0,1797113607.68,3128162468.48,-0.005723630417007408,12.160000000000004,12.210000000000004,12.380000000000004,12.020000000000003
bj430047,诺思兰德,2022-05-17,12.2,12.79,11.95,12.49,12.16,972502.0,12184976.0,1845883960.52,3213055035.47,0.027138157894736947,12.490000000000004,12.200000000000003,12.790000000000003,11.950000000000003
bj430047,诺思兰德,2022-05-18,12.45,12.68,12.21,12.27,12.49,460638.0,5716643.0,1813370391.96,3156459990.81,-0.017614091273018495,12.270000000000003,12.450000000000003,12.680000000000005,12.210000000000004
bj430047,诺思兰德,2022-05-19,12.21,12.21,11.88,11.91,12.27,697430.0,8384951.0,1760166370.68,3063849917.73,-0.02933985330073341,11.910000000000004,12.210000000000004,12.210000000000004,11.880000000000004
bj430047,诺思兰德,2022-05-20,12.09,12.25,11.99,12.03,11.91,485380.0,5855365.0,1777901044.44,3094719942.09,0.010075566750629594,12.030000000000003,12.090000000000005,12.250000000000004,11.990000000000004
bj430047,诺思兰德,2022-05-23,12.1,12.29,12.04,12.15,12.03,501565.0,6105812.0,1795635718.2,3125589966.4500003,0.009975062344139696,12.150000000000004,12.100000000000003,12.290000000000004,12.040000000000003
bj430047,诺思兰德,2022-05-24,12.15,12.37,11.62,11.63,12.15,721229.0,8573761.0,1718785465.24,2991819860.8900003,-0.04279835390946496,11.630000000000004,12.150000000000004,12.370000000000003,11.620000000000003
bj430047,诺思兰德,2022-05-25,11.95,11.95,11.5,11.77,11.63,471799.0,5548728.0,1739475917.96,3027834889.31,0.012037833190025715,11.770000000000003,11.950000000000001,11.950000000000001,11.500000000000004
bj430047,诺思兰德,2022-05-26,11.66,11.95,11.63,11.87,11.77,345593.0,4080885.0,1754254812.76,3053559909.61,0.008496176720475646,11.870000000000003,11.660000000000004,11.950000000000003,11.630000000000004
bj430047,诺思兰德,2022-05-27,11.87,11.99,11.5,11.6,11.87,511566.0,5984299.0,1714351796.8,2984102354.8,-0.022746419545071617,11.600000000000003,11.870000000000003,11.990000000000004,11.500000000000004
bj430047,诺思兰德,2022-05-30,11.63,11.77,11.4,11.58,11.6,296574.0,3434134.0,1711396017.84,2978957350.74,-0.0017241379310344307,11.580000000000004,11.630000000000004,11.770000000000003,11.400000000000004
bj430047,诺思兰德,2022-05-31,11.72,11.72,11.31,11.53,11.58,555736.0,6382583.0,1716170720.44,2966094840.59,-0.0043177892918826455,11.530000000000003,11.720000000000004,11.720000000000004,11.310000000000004
bj430047,诺思兰德,2022-06-01,11.38,11.59,11.37,11.39,11.53,527747.0,6035998.0,1695332567.72,2930079812.17,-0.012142237640936582,11.390000000000004,11.380000000000004,11.590000000000003,11.370000000000003
